Date,TA_F_avg,VPD_F_avg,P_F_sum,shall_swc_interp,deep_swc_interp,PAR,VPD_F_min,VPD_F_max
2/6/2012,-4.178725,0.124986542,0.254,0.081511292,0.196853149,252.2704857,0.045274,0.294795
2/7/2012,-6.854898958,0.140790333,0.508,0.080115327,0.19667128,353.3022595,0.029533,0.325835
2/8/2012,-1.38794125,0.250454833,0,0.077688542,0.195769812,348.401126,0.049602,0.606489
2/9/2012,-0.473490625,0.220347021,0.254,0.084666667,0.196240406,426.8410453,0.066003,0.424688
2/10/2012,-2.240566875,0.237098437,0,0.083977257,0.195925347,430.2879159,0.053151,0.522252
2/11/2012,-0.895689583,0.251761708,0,0.081772321,0.195819643,351.4100062,0.053795,0.57037
2/12/2012,-4.626176458,0.067335063,0,0.081256793,0.196105224,85.91978149,0.03089,0.118691
2/13/2012,-2.667420208,0.099624688,1.778,0.081150298,0.195770089,36.58112337,0.027098,0.249733
2/14/2012,-2.9284175,0.1243835,4.826,0.082602431,0.195782219,193.5891246,0.027847,0.433094
2/15/2012,-4.728550417,0.110534625,7.112,0.082985863,0.195517708,281.1411454,0.034118,0.297649
2/16/2012,-1.906557083,0.205955979,0.254,0.082678472,0.195486458,278.9043973,0.070311,0.435358
2/17/2012,-2.270764167,0.247827833,0,0.081657738,0.195446272,412.2469104,0.036435,0.622158
2/18/2012,-3.622478958,0.239615167,0,0.081900347,0.195403317,456.7392924,0.076374,0.550732
2/19/2012,-4.007712917,0.145661021,0,0.078456771,0.195499479,268.9485392,0.028898,0.395636
2/20/2012,-7.874296042,0.146332167,2.032,0.078487153,0.196060316,308.7960474,0.048423,0.348306
2/21/2012,-1.932976875,0.317866917,2.54,0.077195685,0.196540625,455.0868287,0.086201,0.505995
2/22/2012,2.3167375,0.365070688,0,0.077438889,0.196406977,434.1583155,0.121166,0.605517
2/23/2012,1.088983958,0.378513667,0,0.082908482,0.196248629,479.2758037,0.248653,0.534924
2/24/2012,-2.463020417,0.386179063,0,0.082985938,0.196535853,492.5250794,0.105207,0.80877
2/25/2012,0.662702292,0.420978167,0,0.081261905,0.196341987,492.753431,0.130221,0.774934
2/26/2012,0.053602292,0.390191646,0,0.083326389,0.19627847,469.8527206,0.127424,0.691676
2/27/2012,1.138755833,0.370910167,0,0.084441592,0.19623951,487.1773369,0.140058,0.541784
2/28/2012,-3.047096667,0.176911729,0.254,0.087498958,0.195961505,209.7183002,0.046579,0.287336
2/29/2012,-2.072756042,0.321078333,0.508,0.083242188,0.195594065,470.1127123,0.04605,0.657294
3/1/2012,-2.22927,0.286138854,0,0.081509201,0.19551511,357.4662344,0.10337,0.578304
3/2/2012,-7.995479167,0.087539167,0,0.078120536,0.195305952,219.6246395,0.026787,0.260805
3/3/2012,-6.22368375,0.216842167,4.064,0.074209375,0.195658681,513.3876128,0.053398,0.429779
3/4/2012,0.438899583,0.418708646,0,0.081361607,0.196002083,520.9796861,0.042735,1.062622
3/5/2012,2.926676667,0.517338583,0,0.096365278,0.196452616,516.9667556,0.121407,1.066136
3/6/2012,4.729388125,0.616489833,0,0.099315104,0.195853051,375.6055125,0.23974,0.952403
3/7/2012,2.36909,0.493655917,0,0.104109549,0.195982039,463.9015431,0.121597,0.90665
3/8/2012,-2.420322292,0.137167875,0.254,0.120728795,0.19653244,312.7100821,0.036083,0.409769
3/9/2012,-4.919689375,0.084097292,8.128,0.134173438,0.195628819,56.66944023,0.024183,0.169267
3/10/2012,-1.65675,0.079037938,2.032,0.138241815,0.195442434,63.16091605,0.028601,0.274611
3/11/2012,1.435880625,0.295415292,10.668,0.138519444,0.195406428,432.5677727,0.027873,0.725752
3/12/2012,3.53937875,0.500289708,0,0.14336942,0.195690705,548.6939838,0.185983,0.991977
3/13/2012,4.508490833,0.60307625,0,0.161113368,0.195572195,557.0380664,0.201713,1.166793
3/14/2012,5.632718542,0.719280812,0,0.166969122,0.195434394,558.2490539,0.319975,1.212727
3/15/2012,5.83804,0.708529229,0,0.172480729,0.196393056,561.9365358,0.293325,1.349022
3/16/2012,6.251755833,0.713007896,0,0.181262649,0.196200967,565.785279,0.244522,1.368331
3/17/2012,6.319666458,0.718901875,0,0.184887847,0.196022441,544.2045922,0.267638,1.200533
3/18/2012,2.49326125,0.402282521,0,0.183441964,0.198702083,192.3694267,0.096171,0.69477
3/19/2012,-7.260764792,0.121382312,0.508,0.179591493,0.254129824,314.404842,0.064844,0.230465
3/20/2012,-3.944486875,0.257873125,0,0.172930731,0.262491146,482.3868684,0.077178,0.497887
3/21/2012,1.086067917,0.436763292,0,0.173203125,0.261400404,588.2400865,0.130343,0.879793
3/22/2012,5.069346042,0.557158604,0,0.184091518,0.268303051,590.4066076,0.120974,1.188284
3/23/2012,7.358452917,0.763227583,0,0.19160191,0.280477019,590.8749814,0.201576,1.58815
3/24/2012,8.498034375,0.803185021,0,0.222460938,0.283652667,591.3709309,0.234621,1.683794
3/25/2012,11.32489333,1.067503583,0,0.263907639,0.284815972,542.3592745,0.264174,1.782782
3/26/2012,10.45695021,1.006955917,0,0.271759301,0.284872024,591.3859438,0.495264,1.566526
3/27/2012,7.431615208,0.788047646,0,0.253405035,0.283323664,595.5183199,0.291378,1.43791
3/28/2012,7.840838125,0.879385021,0,0.238971354,0.282105267,594.5732352,0.295517,1.529499
3/29/2012,7.413117083,0.778045333,0,0.228452431,0.281389931,593.0841031,0.354224,1.281376
3/30/2012,9.170567708,0.846027917,0,0.220863467,0.280165561,582.2679307,0.258622,1.490787
3/31/2012,10.50927542,0.964886083,0,0.215034201,0.2779625,610.7163772,0.315777,1.783465
4/1/2012,9.720237292,0.953716479,0,0.209313244,0.277115179,617.691861,0.319873,1.655013
4/2/2012,-0.853908958,0.1649005,0,0.203353125,0.277269121,190.2462262,0.028405,0.351612
4/3/2012,-1.563485417,0.057021021,12.446,0.202271577,0.276562946,39.18395198,0.026236,0.159137
4/4/2012,3.218829792,0.340091083,2.794,0.207655382,0.302429312,567.8415714,0.028925,0.885372
4/5/2012,7.7884275,0.643774083,0,0.233377976,0.360901042,516.6738799,0.165302,1.162815
4/6/2012,8.070056042,0.808737646,0,0.240131739,0.360185942,606.6049277,0.270473,1.346808
4/7/2012,7.065013125,0.839776083,0,0.22309003,0.354245685,565.7594823,0.372364,1.285384
4/8/2012,7.072002083,0.698954875,0,0.212863021,0.349327782,624.3045899,0.173296,1.404646
4/9/2012,8.431048333,0.550448896,0,0.206171503,0.345478051,398.3313486,0.191768,1.281337
4/10/2012,10.04853667,0.700278188,0,0.200101215,0.342002774,499.6643504,0.182947,1.482305
4/11/2012,11.65374937,0.843452958,0,0.193825149,0.338046949,551.8330304,0.251224,1.540877
4/12/2012,4.368359792,0.512121063,0,0.186164931,0.335315544,503.6277589,0.178322,0.757132
4/13/2012,4.747272292,0.680346125,0,0.179259673,0.332115551,618.5844825,0.294232,1.092896
4/14/2012,0.210603958,0.347894187,0.762,0.173404514,0.328990851,290.1389775,0.041615,0.686882
4/15/2012,-1.451709167,0.222516313,1.524,0.172299851,0.326685229,481.6281518,0.058773,0.549133
4/16/2012,1.78628125,0.397117104,0,0.172767188,0.323522691,486.8105004,0.074434,0.786347
4/17/2012,6.002426667,0.662914146,0,0.168922991,0.321273065,670.4443096,0.188318,1.237133
4/18/2012,10.11380396,1.003379188,0,0.163186458,0.318023902,630.6378294,0.253926,1.632595
4/19/2012,8.350680208,0.656638583,0,0.155978795,0.314476563,400.6564315,0.418094,0.924289
4/20/2012,8.303094167,0.722171167,0,0.1497625,0.31119331,679.0080882,0.146391,1.400588
4/21/2012,11.69302917,1.027701333,0,0.143111607,0.308189583,692.6826017,0.266027,1.879115
4/22/2012,13.11070896,1.175161542,0,0.135245313,0.306061111,566.4745987,0.388334,1.99092
4/23/2012,12.32168708,0.91464675,0,0.12897061,0.303352933,488.5619145,0.188936,1.767029
4/24/2012,14.05356292,1.249328188,0,0.122965972,0.299640451,625.3592292,0.382655,2.187684
4/25/2012,14.10959875,1.22435075,0,0.116291295,0.296469271,579.146142,0.676077,1.889956
4/26/2012,10.39327917,0.793822625,1.778,0.111594444,0.294643027,399.0450698,0.097377,1.888107
4/27/2012,5.989196667,0.431751813,0,0.108343006,0.29168497,500.7164852,0.132807,0.952693
4/28/2012,7.411329583,0.606010312,0,0.106172049,0.288555967,355.0101995,0.225652,0.979402
4/29/2012,8.399214167,0.70525875,0,0.103745536,0.285889211,487.0311157,0.148425,1.312977
4/30/2012,10.4737825,1.0284425,0,0.100965104,0.282652112,680.2853561,0.410416,1.650972
5/1/2012,11.8500025,1.064597854,0,0.097768601,0.27929375,674.485549,0.451853,1.732399
5/2/2012,12.16735604,1.083358896,0,0.094359201,0.276060566,632.3539634,0.545851,1.712087
5/3/2012,11.66438,1.053575208,0,0.090684896,0.273565253,684.8472286,0.429524,1.811125
5/4/2012,13.18403396,1.237863042,0,0.088687847,0.269994618,695.947315,0.456812,2.059761
5/5/2012,12.492695,1.22659325,0,0.085572917,0.267566295,698.6576807,0.538336,1.919054
5/6/2012,12.50404021,1.143791688,0,0.083423264,0.264203993,660.8237767,0.522557,1.715224
5/7/2012,6.941398958,0.354167708,0.508,0.081443824,0.261924518,538.6443498,0.135728,0.71809
5/8/2012,4.81194125,0.283215146,11.684,0.088580208,0.259795139,472.000332,0.029871,0.780794
5/9/2012,6.996127083,0.382234187,0.254,0.140198785,0.257193028,456.4078047,0.023515,1.019871
5/10/2012,10.30588104,0.742481333,0,0.129522917,0.255376369,556.3415778,0.070352,1.648788
5/11/2012,8.241760625,0.394535125,5.588,0.126830729,0.253559896,349.1721113,0.134138,1.127572
5/12/2012,7.704190417,0.380352062,0.508,0.132607292,0.252294792,522.0587091,0.046003,0.904724
5/13/2012,4.880259375,0.176710146,5.08,0.138258929,0.250779762,292.7787985,0.042859,0.743264
5/14/2012,7.090907708,0.470470437,0,0.144975868,0.24879184,666.5646792,0.031599,1.2864
5/15/2012,10.99464813,0.841811021,0,0.133277514,0.247056324,633.402389,0.075111,1.687487
5/16/2012,12.28563688,1.033510479,0,0.123461285,0.245219965,738.284955,0.280173,1.700191
5/17/2012,13.40589354,1.199430979,0,0.1133987,0.24386193,665.0999949,0.300231,2.086198
5/18/2012,13.9230475,1.313975417,0,0.104773264,0.241503299,506.8829074,0.561848,1.985065
5/19/2012,10.90972792,1.000904833,0,0.097904985,0.239024063,742.9284497,0.339046,1.623477
5/20/2012,12.16158333,0.994602583,0,0.092610069,0.237252431,739.5192265,0.252009,1.836571
5/21/2012,15.81833667,1.2268955,0,0.089352331,0.23523817,669.0508388,0.167089,2.296672
5/22/2012,16.77516542,1.510654083,0,0.086004815,0.234296296,727.2974353,0.262161,2.519185
5/23/2012,17.64306708,1.784320187,0,0.082595847,0.232096365,734.8139377,1.019585,2.534625
5/24/2012,14.67488833,1.205266333,0,0.0791966,0.229010252,714.5201909,0.648637,1.790019
5/25/2012,16.10292958,1.483241313,0,0.0760375,0.22645625,688.7853434,0.578355,2.326779
5/26/2012,15.24937375,1.483980958,0,0.073288194,0.224966146,709.9965565,0.645953,2.256475
5/27/2012,7.937895,0.931080917,0,0.07040625,0.2225875,759.5407237,0.410579,1.376858
5/28/2012,10.85840271,1.124173333,0,0.068617014,0.220630208,755.8865375,0.413383,1.801886
5/29/2012,14.46273875,1.507707438,0,0.067803819,0.217263393,753.9570055,0.542829,2.367216
5/30/2012,14.88911125,1.530828479,0,0.066997396,0.215703125,751.4934615,0.595334,2.365943
5/31/2012,15.52671646,1.392465521,0,0.065996354,0.213735069,699.0576419,0.533555,2.25309
6/1/2012,17.09670875,1.466543375,0,0.065062153,0.21209447,745.1089239,0.308291,2.707448
6/2/2012,17.89065583,1.750823792,0,0.063315104,0.211611979,580.9790228,0.486127,2.877695
6/3/2012,17.78630458,1.707388458,0,0.061276042,0.210731771,502.7807989,0.723793,2.497243
6/4/2012,14.44111167,0.984540708,0.762,0.059942708,0.209921875,370.743911,0.15975,2.212934
6/5/2012,14.01154271,1.0137965,0,0.058572917,0.209338542,676.1536366,0.109707,2.229109
6/6/2012,16.54013479,1.549846208,0,0.05840625,0.208514583,761.6728424,0.32023,2.751116
6/7/2012,16.88239063,1.702202187,0,0.057445313,0.206661458,757.1559993,0.659242,2.751526
6/8/2012,17.67571833,1.850412479,0,0.056192708,0.207046875,758.1158213,0.659366,3.404169
6/9/2012,18.37173604,1.900267708,0,0.054601563,0.206549479,762.0792345,0.830397,2.82179
6/10/2012,16.46921563,1.538432333,0,0.052760417,0.206033854,764.5819656,0.690841,2.180434
6/11/2012,17.01537458,1.649417667,0,0.050614583,0.205067708,681.4746395,0.631768,2.511749
6/12/2012,17.22693688,1.402223396,0,0.050106771,0.204536458,676.2734521,0.383075,2.352469
6/13/2012,17.59257917,1.714496188,0,0.048908854,0.203698627,660.2526476,0.5508,2.693582
6/14/2012,18.307145,1.911774979,0,0.047916667,0.204004755,758.7998305,0.816712,2.937661
6/15/2012,18.39252167,1.858927104,0,0.046283854,0.203078125,691.2678908,0.852848,2.833781
6/16/2012,18.01543208,1.550940417,0,0.044992188,0.203208333,654.515364,0.410168,2.614479
6/17/2012,18.34417708,1.720710146,0,0.044617188,0.202570313,743.8651056,0.316208,2.984188
6/18/2012,20.21931292,2.118024063,0,0.043742188,0.201896166,758.1775443,1.128564,3.085865
6/19/2012,19.62914854,2.034963938,0,0.04265625,0.20146875,757.7937889,0.98096,3.039125
6/20/2012,20.65691646,2.231164208,0,0.042101563,0.201593403,759.9903139,0.97735,3.579625
6/21/2012,18.98181479,1.407567813,0,0.042023438,0.201628343,776.39397,0.496328,2.34443
6/22/2012,20.68703229,1.801232021,0,0.041986702,0.200990747,741.998142,0.450513,3.017395
6/23/2012,21.00224854,1.955752146,0,0.041947917,0.200848958,766.9709863,0.733361,3.294318
6/24/2012,22.17054188,2.283769938,0,0.041496897,0.200114583,716.164376,0.69187,3.664267
6/25/2012,21.54294625,2.214746583,0,0.040976562,0.200286458,757.3293313,0.795764,3.353378
6/26/2012,21.5165975,2.078432854,0,0.040563387,0.200388021,748.8761052,0.867522,3.127119
6/27/2012,20.80284313,1.816227146,0,0.039552083,0.199783854,753.233485,0.75632,3.250216
6/28/2012,20.22457687,1.725142417,0,0.039052083,0.199455508,470.7434472,0.723065,3.255223
6/29/2012,21.05198063,1.8405375,0,0.039046875,0.198377604,477.3633328,0.765496,3.159906
6/30/2012,21.93866375,2.122294396,0,0.039348958,0.197420268,440.9661654,0.808157,3.405899
7/1/2012,20.44231729,1.719842396,0,0.039937722,0.198202238,547.4424581,0.728584,2.935048
7/2/2012,17.66745604,0.940716063,12.192,0.049085938,0.201807292,391.8786116,0.230046,2.563715
7/3/2012,17.36138479,0.915702021,9.652,0.096976562,0.206104167,599.2100751,0.076079,2.305789
7/4/2012,16.46464104,0.730140979,2.286,0.12825,0.202369792,470.1762131,0.099575,2.033782
7/5/2012,14.21804937,0.448696729,52.832,0.158142582,0.252874093,504.9027776,0.042366,1.828156
7/6/2012,13.7122625,0.265334792,0.762,0.201177083,0.372953125,389.3674403,0.047929,0.960693
7/7/2012,14.12203354,0.442112104,6.604,0.1988476,0.364726562,421.7749948,0.075027,1.179625
7/8/2012,16.87576792,0.892291646,0,0.196182292,0.360614583,502.5737386,0.104022,2.009787
7/9/2012,15.05294479,0.453107188,17.018,0.209920449,0.361351914,303.9886071,0.059335,1.033034
7/10/2012,14.71108167,0.500441958,9.652,0.216119736,0.372326178,489.3280974,0.048801,1.168159
7/11/2012,13.52342312,0.295301313,5.588,0.229794271,0.37165617,427.5626647,0.050413,1.216501
7/12/2012,16.19868979,0.706751146,0,0.219419271,0.369143537,561.0133171,0.055873,1.728476
7/13/2012,15.97917312,0.605070354,6.096,0.210140625,0.363643229,441.2645552,0.100209,1.969453
7/14/2012,17.89331833,0.998191042,0,0.211893229,0.357989583,535.5187995,0.08393,2.03448
7/15/2012,18.00178438,1.168789,0,0.199755208,0.352875,655.7814379,0.301941,2.233981
7/16/2012,15.83736792,0.800460813,4.318,0.193018229,0.346713542,474.5851288,0.09951,1.961185
7/17/2012,17.06850854,0.909030896,0,0.192369792,0.340929687,535.5751851,0.134596,2.20179
7/18/2012,15.84853063,0.692070583,0.508,0.184664063,0.336908854,388.9739385,0.179412,1.75436
7/19/2012,19.41585208,1.289665646,0,0.176708333,0.330257812,388.5135735,0.139541,2.998896
7/20/2012,20.72791667,1.651221583,0,0.165455729,0.326104167,NA,0.264448,3.409704
7/21/2012,17.34735104,0.830256729,8.636,0.168921875,0.321442708,424.8963899,0.068244,2.249092
7/22/2012,15.43122292,0.436635146,4.826,0.209221354,0.318276042,369.0335913,0.051642,1.922559
7/23/2012,15.73003625,0.5737585,1.27,0.209453125,0.313526042,370.7272412,0.129627,1.596738
7/24/2012,14.38628833,0.3920325,10.414,0.217911458,0.309848958,404.7403557,0.083643,1.614982
7/25/2012,17.22987542,0.752093896,0,0.226932292,0.310614583,579.6448239,0.114315,1.796945
7/26/2012,16.79280562,0.672563625,0.508,0.212171875,0.314171875,413.3106635,0.157452,1.696407
7/27/2012,18.97555729,1.09706325,0,0.20046875,0.312857813,572.0184592,0.211051,2.483002
7/28/2012,19.87688167,1.270739438,0,0.186286458,0.310398438,648.1008373,0.269185,2.332242
7/29/2012,18.57335604,1.094634896,0,0.172877604,0.307802083,663.9785233,0.137252,2.404934
7/30/2012,19.76041396,1.382235938,0,0.158033854,0.304822917,684.6204133,0.272904,2.761171
7/31/2012,19.90418229,1.429648854,0,0.144802083,0.301307292,642.1291284,0.330525,2.797811
8/1/2012,19.18291875,1.342106,0,0.132536458,0.296182292,724.9164192,0.357008,2.58786
8/2/2012,19.52318688,1.241240083,1.016,0.122020833,0.293151042,593.248674,0.208773,2.34736
8/3/2012,17.02765125,0.853314104,0.254,0.114390625,0.289088542,439.3541701,0.228427,2.042924
8/4/2012,18.55988042,1.217210771,0,0.108783854,0.286127604,650.0775443,0.321807,2.356899
8/5/2012,17.77898521,0.8656405,0.762,0.102013021,0.281111979,468.5640252,0.127204,1.474602
8/6/2012,17.54687229,0.687297042,14.224,0.206291667,0.314143472,573.9923247,0.074235,1.626736
8/7/2012,17.99667917,0.9512385,0.762,0.177723958,0.310626274,478.0522183,0.242638,2.300286
8/8/2012,16.798605,0.702684792,2.54,0.172872396,0.308270833,482.5479896,0.099153,1.822027
8/9/2012,19.43432021,1.358834063,0,0.164552083,0.305140625,560.185941,0.278827,2.843025
8/10/2012,19.13979604,1.370930854,0,0.148671875,0.302255208,610.24389,0.395911,2.661773
8/11/2012,20.13369167,1.550374687,0,0.135044271,0.29840625,590.5113906,0.43506,2.959268
8/12/2012,18.32503833,1.040763542,0,0.122963542,0.294234375,320.929276,0.380779,2.162943
8/13/2012,16.31170521,0.854140438,0.254,0.114119792,0.290635417,602.4125082,0.166431,2.251468
8/14/2012,17.65222562,1.04790625,0,0.106151042,0.2851875,626.0970818,0.178667,2.247116
8/15/2012,18.42688729,1.282083521,0,0.098036458,0.280075521,605.4122181,0.256825,2.635602
8/16/2012,17.40603333,1.019662146,0.254,0.091494792,0.273705729,477.8749184,0.249996,2.156336
8/17/2012,14.10819208,0.460082125,8.382,0.117700521,0.269515625,507.0335823,0.071215,1.647082
8/18/2012,16.96401208,0.895990458,0.254,0.145700521,0.268609375,542.3036121,0.068972,2.606633
8/19/2012,17.16294167,0.742810208,0.508,0.131518229,0.265479167,461.2398532,0.18278,1.398997
8/20/2012,16.11446562,0.677106833,0,0.117526042,0.260502604,418.1648778,0.147362,1.732137
8/21/2012,16.82467375,0.901524125,0,0.104122396,0.255354167,555.517983,0.108223,1.896015
8/22/2012,14.70806333,0.435780937,4.318,0.095552083,0.249210937,394.8978943,0.076373,1.064307
8/23/2012,13.45880292,0.336167354,0.508,0.105039063,0.244520833,432.0199414,0.047649,1.045004
8/24/2012,14.40845,0.531223042,0,0.101041667,0.238835937,466.2762459,0.136055,1.178026
8/25/2012,15.85864104,0.838173146,0,0.092492187,0.233263021,389.3808977,0.105697,2.011281
8/26/2012,16.48358042,0.820261292,0.762,0.086161458,0.229184896,330.691627,0.210836,1.472525
8/27/2012,17.17959396,0.942031354,0,0.082361979,0.224486979,365.326613,0.273116,1.855113
8/28/2012,17.38285688,1.261097542,0,0.078443152,0.221080729,466.4111552,0.279413,2.369271
8/29/2012,17.85956292,1.350365125,0,0.076010417,0.217198859,430.4365018,0.31435,2.410671
8/30/2012,18.07854917,1.5350415,0,0.074046875,0.214591146,637.5764936,0.445936,2.522113
8/31/2012,18.42208854,1.614782292,0,0.071723958,0.212801252,634.3370275,0.577962,2.514503
9/1/2012,17.4561875,1.336541208,0,0.069854167,0.210158854,517.9397879,0.421525,2.539564
9/2/2012,18.99788167,1.331110292,0,0.068257813,0.209372396,353.4503161,0.452937,2.211738
9/3/2012,19.57819396,1.438854792,0.254,0.067851563,0.208325521,478.3765068,0.436001,2.552622
9/4/2012,19.57002021,1.6446705,0,0.067257812,0.207317708,380.1224204,0.972121,2.56837
9/5/2012,19.10844063,1.551965896,0,0.065148438,0.206027094,350.2523514,0.855012,2.290587
9/6/2012,17.79854875,1.267647375,0,0.064765625,0.204872396,474.598326,0.37417,2.502891
9/7/2012,17.11944042,1.037428917,0,0.063380208,0.204838542,311.4267562,0.397621,1.876713
9/8/2012,11.04021479,0.535381896,0,0.061872396,0.204054687,533.6734011,0.125436,1.017256
9/9/2012,12.02478396,0.682906292,0,0.060591146,0.202273437,586.2674917,0.082825,1.718402
9/10/2012,14.24117896,0.695245938,0,0.060157358,0.201377604,498.9707822,0.092777,1.66037
9/11/2012,14.34811563,0.702659354,0,0.059171875,0.200661458,439.5096465,0.241409,1.579695
9/12/2012,10.68473896,0.148988333,10.414,0.068817708,0.199078125,159.2551999,0.053903,0.429725
9/13/2012,8.960739167,0.294635271,0.254,0.132307292,0.199078125,382.0936367,0.047467,0.888332
9/14/2012,7.933874583,0.456308042,0,0.110921875,0.199294271,503.2517229,0.046757,1.267146
9/15/2012,10.31596854,0.645112937,0,0.095871066,0.198371066,585.9322817,0.049128,1.693205
9/16/2012,14.24013854,1.187540792,0,0.082981424,0.197057292,571.9025044,0.336767,2.289026
9/17/2012,13.12525396,1.083704375,0,0.073583333,0.196797374,545.8347592,0.382397,1.923882
9/18/2012,11.57621792,0.935118542,0,0.066892014,0.196989417,575.4721895,0.227579,1.870579
9/19/2012,14.32043187,1.332652188,0,0.064270833,0.196885771,569.6286935,0.441271,2.338993
9/20/2012,14.05249,1.327188375,0,0.062417014,0.195869792,566.9148073,0.564964,2.211183
9/21/2012,14.42384583,1.332248479,0,0.06096875,0.194145833,552.4291561,0.563289,2.276558
9/22/2012,14.78056146,1.344298479,0,0.059694271,0.193947695,555.4742332,0.591867,2.370453
9/23/2012,15.42985479,1.297282042,0,0.059296875,0.193830785,502.2212768,0.605165,2.186496
9/24/2012,13.15991958,0.963536979,0,0.058092974,0.193693373,356.8853894,0.309325,1.897502
9/25/2012,9.025756042,0.414641958,1.27,0.056578125,0.192863955,296.2922823,0.128708,1.106509
9/26/2012,10.23114375,0.635541771,0,0.056121181,0.192419271,475.039707,0.084586,1.363571
9/27/2012,11.53411979,0.800153229,0,0.055377604,0.191536458,424.93005,0.19176,1.598139
9/28/2012,9.582782083,0.497842542,0,0.055573627,0.190846188,437.0060376,0.124982,1.359518
9/29/2012,10.08300729,0.5563985,0,0.055192708,0.19119775,340.5417822,0.060497,1.223539
9/30/2012,10.95723292,0.829924,0,0.054117708,0.191369792,408.3022536,0.197826,1.703876
10/1/2012,10.90274208,0.836789042,0,0.052546875,0.190833333,395.3705157,0.285166,1.629532
10/2/2012,11.45102396,0.928174187,0,0.052451563,0.189825521,531.0832966,0.163193,1.914355
10/3/2012,14.82763917,1.306199563,0,0.052236979,0.188875,525.7501239,0.622955,2.058133
10/4/2012,13.35497563,1.138896521,0,0.051905267,0.188690104,474.8843456,0.443646,1.898164
10/5/2012,11.52922917,0.993081083,0,0.051518229,0.188125,488.6317305,0.386582,1.583931
10/6/2012,9.58791125,0.849604083,0,0.049720486,0.188041667,470.8055473,0.230442,1.515336
10/7/2012,4.956729167,0.604836,0,0.048319097,0.187359375,518.6844659,0.070553,1.333518
10/8/2012,8.995789167,0.920814354,0,0.046665724,0.187204067,437.0788253,0.487641,1.463174
10/9/2012,10.25943833,0.86278325,0,0.046440278,0.186199738,422.912639,0.404196,1.4836
10/10/2012,10.56080687,0.847139375,0,0.04659809,0.185903125,499.8074235,0.320208,1.448189
10/11/2012,12.08998542,0.880389292,0,0.045946875,0.185924592,406.1434624,0.3707,1.602077
10/12/2012,9.360402292,0.454162062,6.096,0.048440848,0.186395833,295.6411423,0.089872,0.806988
10/13/2012,3.069721458,0.267298042,0,0.051763021,0.186173437,402.8189958,0.08927,0.546139
10/14/2012,6.956318125,0.5119005,0,0.053071801,0.185573214,488.5060413,0.081045,1.112249
10/15/2012,9.081992083,0.77143675,0,0.052467014,0.184476042,485.8429798,0.14447,1.578858
10/16/2012,12.23588771,1.113838708,0,0.052425595,0.183966165,483.4380852,0.56027,1.652906
10/17/2012,10.30752458,1.014344563,0,0.052018056,0.183779861,480.8946564,0.620273,1.459266
10/18/2012,9.283081458,0.997869562,0,0.050392113,0.183866667,477.135018,0.47364,1.609706
10/19/2012,9.804449792,1.007417229,0,0.049770486,0.182683333,467.0145334,0.356112,1.916475
10/20/2012,11.01343125,1.063201417,0,0.04940253,0.182170164,449.0019915,0.463578,1.90938
10/21/2012,9.81172625,0.731747417,0,0.048294444,0.182734028,459.7825072,0.372489,1.187667
10/22/2012,9.471093333,0.738467375,0,0.048930432,0.183496354,458.8497159,0.259819,1.328638
10/23/2012,10.41937854,0.858106917,0,0.048075174,0.182975694,452.4772051,0.416866,1.464213
10/24/2012,9.476248542,0.827465417,0,0.047855283,0.181729985,448.5148243,0.294545,1.543164
10/25/2012,2.209184583,0.545614646,0,0.045561632,0.181997941,450.5955142,0.303999,0.8608
10/26/2012,-1.22555375,0.348394125,0,0.043638393,0.181287872,448.3998175,0.135402,0.607692
10/27/2012,1.273584375,0.510931042,0,0.042618056,0.181157098,438.8783912,0.095331,1.014264
10/28/2012,6.015268958,0.660232646,0,0.043772321,0.180654464,428.6919332,0.281624,1.207272
10/29/2012,9.007634167,0.845241521,0,0.044345486,0.180044742,431.5530132,0.337332,1.441727
10/30/2012,7.619410833,0.817618,0,0.04396131,0.180037996,419.4612111,0.359456,1.524202
10/31/2012,7.313432708,0.798269833,0,0.043039757,0.179142188,401.5638561,0.357029,1.456347
11/1/2012,7.427162083,0.834489729,0,0.042383185,0.178889681,391.8393927,0.361516,1.557787
11/2/2012,7.426884375,0.809343438,0,0.041650347,0.178536902,357.6585821,0.424902,1.301243
11/3/2012,5.768439583,0.642637813,0,0.040696429,0.178007068,356.14899,0.304074,1.118344
11/4/2012,6.55048625,0.780146583,0,0.039523611,0.178484084,403.3324252,0.334978,1.415325
11/5/2012,7.17791125,0.746118854,0,0.039531622,0.178806771,403.2653491,0.329115,1.435056
11/6/2012,7.948819583,0.80292225,0,0.039450868,0.177786111,398.3393605,0.317916,1.640725
11/7/2012,8.934875,0.933673438,0,0.039422991,0.17774254,397.5569665,0.412866,1.897841
11/8/2012,7.322475833,0.679673479,0,0.039146701,0.177360142,257.0227322,0.333817,1.403143
11/9/2012,4.597476875,0.1544655,3.302,0.038780878,0.177099107,119.696133,0.038514,0.473126
11/10/2012,-1.630572917,0.127582375,3.048,0.037066493,0.177773645,177.1368303,0.039012,0.319276
11/11/2012,-8.262335417,0.129865688,0.254,0.037286458,0.177541667,232.5616761,0.041098,0.268477
11/12/2012,-3.8729125,0.293824979,1.27,0.037531771,0.176059242,382.4868068,0.084387,0.646704
11/13/2012,-0.167707917,0.397636125,0,0.037275068,0.175132143,378.5637954,0.142217,0.926584
